"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF020_02","log2.LFQ.intensity.YKAF020_03","log2.LFQ.intensity.YKAF020_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF020_02","imputed.log2.LFQ.intensity.YKAF020_03","imputed.log2.LFQ.intensity.YKAF020_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF020","value_count_YKAF000","value_count_YKAF020","pvalue_YKAF020_YKAF000","log10.pvalue_YKAF020_YKAF000","difference_YKAF020_YKAF000","enriched_YKAF020_YKAF000"
"RBS1","YDL189W","RBS1",5,5,5,11.8,51.956,457,25.5633131311159,25.716491270887,25.3266999363682,25.3758049364228,25.0476837607783,25.3420792810488,25.6667928621637,25.5633131311159,25.716491270887,25.3266999363682,25.3758049364228,25.0476837607783,25.3420792810488,25.6667928621637,25.4955773186985,25.3521853013303,4,3,0.525064592671669,0.279787267041026,-0.143392017368249,FALSE
"UFD2","YDL190C","UFD2",17,17,17,25.5,109.91,961,29.3099284588585,29.4198304996119,29.3360715305511,29.1411681466359,29.1722406655638,29.2463330595404,29.4896831079226,29.3099284588585,29.4198304996119,29.3360715305511,29.1411681466359,29.1722406655638,29.2463330595404,29.4896831079226,29.3017496589143,29.3027522776756,4,3,0.993368121415426,0.00288978123984608,0.00100261876128016,FALSE
"NUS1","YDL193W","NUS1",2,2,2,7.5,42.557,375,26.5152230348715,26.4109123217644,26.4434002727089,26.7246841245985,26.6903247830561,26.5332353759638,26.2987823558649,26.5152230348715,26.4109123217644,26.4434002727089,26.7246841245985,26.6903247830561,26.5332353759638,26.2987823558649,26.5235549384858,26.5074475049616,4,3,0.910808994099211,0.0405726894442783,-0.0161074335242262,FALSE
"SEC31","YDL195W","SEC31",32,32,32,39.1,138.72,1273,32.1643492259725,32.2439694115212,32.2166239448043,32.1144594620697,32.1333861859921,32.1270330570404,32.1394675200084,32.1643492259725,32.2439694115212,32.2166239448043,32.1144594620697,32.1333861859921,32.1270330570404,32.1394675200084,32.1848505110919,32.1332955876803,4,3,0.169839953511868,0.769960137715951,-0.0515549234116222,FALSE
"GGC1","YDL198C","GGC1",9,9,9,35.3,33.215,300,27.5518617192728,27.2600639899901,27.0133981594369,26.8384591649327,27.5306631565485,27.848940648801,27.4750644527499,27.5518617192728,27.2600639899901,27.0133981594369,26.8384591649327,27.5306631565485,27.848940648801,27.4750644527499,27.1659457584081,27.6182227526998,4,3,0.0673141691858498,1.1718935100474,0.452276994291715,FALSE
"TRM8","YDL201W","TRM8",12,12,12,47.9,33.391,286,29.7247491679944,29.7448527466476,29.6473075335955,29.5284105594892,29.8409966764436,29.6341222282837,29.5105638723788,29.7247491679944,29.7448527466476,29.6473075335955,29.5284105594892,29.8409966764436,29.6341222282837,29.5105638723788,29.6613300019317,29.6618942590353,4,3,0.996161375861435,0.00167030116560756,0.000564257103683019,FALSE
"MRPL11","YDL202W","MRPL11",4,4,4,17.3,28.515,249,26.1601179316077,26.254055600253,25.6839960504341,25.3332672920081,25.1736374918964,NA,NA,26.1601179316077,26.254055600253,25.6839960504341,25.3332672920081,25.1736374918964,23.6297927029756,22.8126835019935,25.8578592185757,23.8720378989552,4,1,0.0917909525338294,1.0372001233551,-1.98582131962057,FALSE
"ACK1","YDL203C","ACK1",3,3,3,4.8,69.37,623,23.0961617888271,23.1484889951811,22.8330437162254,NA,NA,22.9649739500512,NA,23.0961617888271,23.1484889951811,22.8330437162254,23.5741015738594,23.4833524847367,22.9649739500512,22.9112864646219,23.1629490185232,23.11987096647,3,1,0.864654411942662,0.0631574381721345,-0.0430780520532714,FALSE
"RTN2","YDL204W","RTN2",2,2,2,5.3,44.358,393,NA,24.6566552939544,NA,25.5151177390949,NA,NA,NA,23.91081458504,24.6566552939544,24.1714864781379,25.5151177390949,23.2147379896152,23.6776985476383,23.8183897228758,24.5635185240568,23.5702754200431,2,0,0.0617214965686373,1.20956355209008,-0.993243104013676,FALSE
"HEM3","YDL205C","HEM3",13,13,13,49.5,36.674,327,29.8013474604562,29.8843389321612,29.9362104040066,29.6978158681704,29.8160443884107,29.6712985573307,29.9219562211269,29.8013474604562,29.8843389321612,29.9362104040066,29.6978158681704,29.8160443884107,29.6712985573307,29.9219562211269,29.8299281661986,29.8030997222894,4,3,0.779375723866341,0.108253125814416,-0.0268284439091708,FALSE
"GLE1","YDL207W","GLE1",6,6,6,13.8,62.073,538,25.9970116322616,25.8394927260635,26.0369323642433,25.5053369229663,25.8735199618378,26.3786187247814,26.5909223284942,25.9970116322616,25.8394927260635,26.0369323642433,25.5053369229663,25.8735199618378,26.3786187247814,26.5909223284942,25.8446934113837,26.2810203383711,4,3,0.164895330039883,0.782791643728608,0.43632692698748,FALSE
"NHP2","YDL208W","NHP2",5,5,5,32.1,17.122,156,29.3646323344462,29.0608258236277,29.4275035217005,29.3293929182293,30.4934292776968,30.1169395985596,30.2967974185757,29.3646323344462,29.0608258236277,29.4275035217005,29.3293929182293,30.4934292776968,30.1169395985596,30.2967974185757,29.2955886495009,30.302388764944,4,3,0.00173948770878921,2.75957863562802,1.00680011544311,FALSE
"NOP6","YDL213C","NOP6",7,7,7,49.8,25.216,225,26.6897917840509,26.8937705263603,26.2933720133128,26.6835142509392,26.8934233769603,26.8273558857875,26.611330142841,26.6897917840509,26.8937705263603,26.2933720133128,26.6835142509392,26.8934233769603,26.8273558857875,26.611330142841,26.6401121436658,26.7773698018629,4,3,0.40809773494937,0.389235815669561,0.13725765819715,FALSE
"GDH2","YDL215C","GDH2",21,21,21,21.6,124.33,1092,28.8602349816291,28.9823967299156,28.972707490444,28.9695821617161,29.1421425126884,29.0285998962972,29.1418259158973,28.8602349816291,28.9823967299156,28.972707490444,28.9695821617161,29.1421425126884,29.0285998962972,29.1418259158973,28.9462303409262,29.1041894416276,4,3,0.0284042906980345,1.5466160513005,0.157959100701419,FALSE
"DTD1","YDL219W","DTD1",5,5,5,37.3,16.745,150,28.2115969259348,28.2173868902056,27.8288695093614,27.7557636087236,27.7355704845035,27.4607648373236,27.4295002212205,28.2115969259348,28.2173868902056,27.8288695093614,27.7557636087236,27.7355704845035,27.4607648373236,27.4295002212205,28.0034042335564,27.5419451810158,4,3,0.0320569042077536,1.49407842054729,-0.461459052540519,FALSE
"WHI4","YDL224C","WHI4",5,4,4,8.3,70.689,649,25.653105286384,25.7464009418759,25.2674948102525,25.1573062227902,24.7683006497833,24.8147494724975,24.6606862360906,25.653105286384,25.7464009418759,25.2674948102525,25.1573062227902,24.7683006497833,24.8147494724975,24.6606862360906,25.4560768153257,24.7479121194571,4,3,0.0121698103306237,1.91471619029955,-0.708164695868536,FALSE
"SHS1","YDL225W","SHS1",15,15,15,36.5,62.629,551,28.6037817346586,28.5314814115113,28.5127691512491,28.7738246158628,29.1400468115359,28.9200544458377,29.0355119992157,28.6037817346586,28.5314814115113,28.5127691512491,28.7738246158628,29.1400468115359,28.9200544458377,29.0355119992157,28.6054642283205,29.0318710855298,4,3,0.00541223107213902,2.26662366972175,0.426406857209301,FALSE
"GCS1","YDL226C","GCS1",14,14,14,58.5,39.296,352,30.6603394188668,30.8682065083267,30.7033056197036,30.8516980800464,30.7398088025836,30.7043779794849,30.5959269604964,30.6603394188668,30.8682065083267,30.7033056197036,30.8516980800464,30.7398088025836,30.7043779794849,30.5959269604964,30.7708874067359,30.6800379141883,4,3,0.238328272154441,0.622824435570625,-0.0908494925475836,FALSE
"SSB1","YDL229W","SSB1",27,2,2,79.8,66.601,613,30.6381509220277,31.1772401088274,31.9567773571511,31.0841069385694,30.9940195225664,31.5949042928025,32.0523248423026,30.6381509220277,31.1772401088274,31.9567773571511,31.0841069385694,30.9940195225664,31.5949042928025,32.0523248423026,31.2140688316439,31.5470828858905,4,3,0.458263983633397,0.338884273944222,0.333014054246632,FALSE
"PTP1","YDL230W","PTP1",7,7,7,27.8,38.868,335,26.6038524636716,26.9243370000931,26.8016866532901,26.4152231426058,26.610485556004,26.7303967474153,26.584341853835,26.6038524636716,26.9243370000931,26.8016866532901,26.4152231426058,26.610485556004,26.7303967474153,26.584341853835,26.6862748149151,26.6417413857514,4,3,0.731116194044704,0.136013596472628,-0.0445334291637316,FALSE
"GYP7","YDL234C","GYP7",5,5,5,10.1,87.305,746,26.2346551959706,26.0473717435096,25.0786309988304,26.2946520165323,26.039130908667,25.8888563785689,26.2921611023416,26.2346551959706,26.0473717435096,25.0786309988304,26.2946520165323,26.039130908667,25.8888563785689,26.2921611023416,25.9138274887107,26.0733827965258,4,3,0.63081815679301,0.200095814896828,0.159555307815097,FALSE
"YPD1","YDL235C","YPD1",7,7,7,53.3,19.168,167,29.103070656156,29.0579374926738,29.3330454478775,29.4496512215343,29.4529334477704,29.2027047360847,29.4267440507187,29.103070656156,29.0579374926738,29.3330454478775,29.4496512215343,29.4529334477704,29.2027047360847,29.4267440507187,29.2359262045604,29.3607940781913,4,3,0.354916106721074,0.44987429115295,0.124867873630855,FALSE
"PHO13","YDL236W","PHO13",17,17,17,76.9,34.624,312,30.8336421486349,30.671602261291,30.4910412627163,30.3304191236039,29.803658558659,30.0143829069964,29.9526873557374,30.8336421486349,30.671602261291,30.4910412627163,30.3304191236039,29.803658558659,30.0143829069964,29.9526873557374,30.5816761990615,29.9235762737976,4,3,0.00441888412975727,2.3546873861876,-0.658099925263944,FALSE
"AIM6","YDL237W","AIM6",8,8,8,26.7,44.382,390,28.9112509830394,28.91536025249,28.3235424523845,28.3377310481018,28.1709284196016,28.2788798856895,28.1232693874629,28.9112509830394,28.91536025249,28.3235424523845,28.3377310481018,28.1709284196016,28.2788798856895,28.1232693874629,28.6219711840039,28.1910258975847,4,3,0.0792193463868551,1.10116874513992,-0.430945286419227,FALSE
"NTH1","YDR001C;YBR001C","NTH1",12,12,12,21.7,85.878,751,28.3500537064701,28.2952653141632,28.3755481119254,28.3040418943461,27.6277710905778,27.718164931215,27.513974032865,28.3500537064701,28.2952653141632,28.3755481119254,28.3040418943461,27.6277710905778,27.718164931215,27.513974032865,28.3312272567262,27.6199700182192,4,3,0.00363260592768009,2.43978171271165,-0.711257238506956,FALSE
"YRB1","YDR002W","YRB1",11,11,11,62.7,22.953,201,32.0958784385475,32.1803263426078,32.0514823547764,32.1479203603538,32.2246090695689,32.0897364197522,31.5105072824176,32.0958784385475,32.1803263426078,32.0514823547764,32.1479203603538,32.2246090695689,32.0897364197522,31.5105072824176,32.1189018740714,31.9416175905796,4,3,0.504018887774729,0.297553188350824,-0.177284283491829,FALSE
"TRP1","YDR007W","TRP1",4,4,4,21,24.144,224,27.2781709446232,27.3898521329601,27.726893956602,27.9340460729304,27.8433799713902,27.8294140253297,27.8830864282866,27.2781709446232,27.3898521329601,27.726893956602,27.9340460729304,27.8433799713902,27.8294140253297,27.8830864282866,27.5822407767789,27.8519601416688,4,3,0.172062827981988,0.764312943420201,0.269719364889902,FALSE
"SNQ2","YDR011W;YNR070W","SNQ2",13,13,12,10.8,168.76,1501,28.0262796873904,27.9110223467408,28.0254878534323,27.8010081878558,27.8176309076698,28.199478850209,27.6829117752156,28.0262796873904,27.9110223467408,28.0254878534323,27.8010081878558,27.8176309076698,28.199478850209,27.6829117752156,27.9409495188548,27.9000071776981,4,3,0.821812481510574,0.0852272670532127,-0.0409423411566934,FALSE
"KCS1","YDR017C","KCS1",8,8,8,9.3,119.55,1050,27.5156291037509,27.5002087647434,27.38302697911,27.1404369399971,26.8331595612275,27.0900267855409,27.3267170777407,27.5156291037509,27.5002087647434,27.38302697911,27.1404369399971,26.8331595612275,27.0900267855409,27.3267170777407,27.3848254469004,27.0833011415031,4,3,0.156518741446418,0.805433652881462,-0.301524305397308,FALSE
"GCV1","YDR019C","GCV1",13,13,13,48.5,44.468,400,30.7889275790828,31.0391779836863,30.9330471373684,30.7878384590218,30.6085834258799,30.6037286856233,30.8319070972642,30.7889275790828,31.0391779836863,30.9330471373684,30.7878384590218,30.6085834258799,30.6037286856233,30.8319070972642,30.8872477897898,30.6814064029224,4,3,0.096574501093909,1.01513752675262,-0.20584138686738,FALSE
"FAL1","YDR021W","FAL1",4,4,4,14,45.213,399,25.1118755892936,24.9498911702947,25.2192255483204,24.7949123800306,24.8054309719956,25.1899744257302,NA,25.1118755892936,24.9498911702947,25.2192255483204,24.7949123800306,24.8054309719956,25.1899744257302,23.2709706717576,25.0189761719848,24.4221253564945,4,2,0.41610691284814,0.380795069146098,-0.596850815490345,FALSE
"SES1","YDR023W","SES1",24,24,24,66.9,53.309,462,34.0557706749843,33.9206082062866,33.9743394269843,33.9535028150944,33.78750767054,33.780582643019,33.9770722900112,34.0557706749843,33.9206082062866,33.9743394269843,33.9535028150944,33.78750767054,33.780582643019,33.9770722900112,33.9760552808374,33.8483875345234,4,3,0.174265875956447,0.758787646365083,-0.127667746313996,FALSE
"VPS54","YDR027C","VPS54",3,3,3,3.3,101.52,889,NA,24.6301760114921,24.751543241872,25.0779794118308,24.7963985200249,24.6455942309946,NA,24.5031314346615,24.6301760114921,24.751543241872,25.0779794118308,24.7963985200249,24.6455942309946,23.8953094099947,24.7407075249641,24.4457673870048,3,2,0.40934795225568,0.387907377807177,-0.294940137959344,FALSE
"REG1","YDR028C","REG1",13,13,13,15.6,112.61,1014,27.3377310481018,26.8418215321235,26.5656390274577,26.3456364320987,26.2574406460205,26.6429258076655,26.1020144499337,27.3377310481018,26.8418215321235,26.5656390274577,26.3456364320987,26.2574406460205,26.6429258076655,26.1020144499337,26.7727070099454,26.3341269678732,4,3,0.162563635431597,0.788976597103928,-0.438580042072164,FALSE
"PST2","YDR032C","PST2",4,4,4,49.5,20.965,198,30.5106959069901,30.6543761004937,30.9376842248659,30.8316806323016,30.6089358614602,30.5043635198876,30.6039939112957,30.5106959069901,30.6543761004937,30.9376842248659,30.8316806323016,30.6089358614602,30.5043635198876,30.6039939112957,30.7336092161628,30.5724310975478,4,3,0.188963525846846,0.723622016208421,-0.161178118615005,FALSE
"MRH1","YDR033W;YBR054W","MRH1",4,4,4,15.9,36.19,320,30.9992718136973,30.7934309093833,30.5376961359921,30.3338345458773,29.9247900366931,29.7931207857706,30.0429651011527,30.9992718136973,30.7934309093833,30.5376961359921,30.3338345458773,29.9247900366931,29.7931207857706,30.0429651011527,30.6660583512375,29.9202919745388,4,3,0.00864616499542568,2.06317648104859,-0.745766376698715,FALSE
"ARO3","YDR035W","ARO3",16,15,15,58.6,41.069,370,31.4835170999172,31.3888468348584,31.5483471233243,31.4998572435945,31.5810043987987,31.4131157595275,31.2908239713814,31.4835170999172,31.3888468348584,31.5483471233243,31.4998572435945,31.5810043987987,31.4131157595275,31.2908239713814,31.4801420754236,31.4283147099025,4,3,0.61200628824919,0.213244115537618,-0.0518273655210812,FALSE
"EHD3","YDR036C","EHD3",7,7,7,20.6,56.288,500,28.8456247594133,28.5692440170297,28.6256129824104,28.2988085702403,28.4119952745161,28.6560824224441,28.7150579642134,28.8456247594133,28.5692440170297,28.6256129824104,28.2988085702403,28.4119952745161,28.6560824224441,28.7150579642134,28.5848225822734,28.5943785537245,4,3,0.95027369718585,0.0221512914920475,0.00955597145112108,FALSE
"KRS1","YDR037W","KRS1",25,25,25,59.1,67.958,591,33.798654215941,33.7533425512947,33.8067419562516,33.6381725048811,33.7260859731372,33.7128258150736,33.6928081260304,33.798654215941,33.7533425512947,33.8067419562516,33.6381725048811,33.7260859731372,33.7128258150736,33.6928081260304,33.7492278070921,33.7105733047471,4,3,0.398336155450149,0.39975027255161,-0.0386545023450466,FALSE
"ENA5","YDR038C;YDR039C;YDR040C","ENA5",12,12,12,15,120.29,1091,27.0780608763014,26.7528961235438,26.7117474128481,26.6134394492856,26.8436195819273,26.8325560998723,26.8301397270758,27.0780608763014,26.7528961235438,26.7117474128481,26.6134394492856,26.8436195819273,26.8325560998723,26.8301397270758,26.7890359654947,26.8354384696252,4,3,0.676401356562253,0.169795530070585,0.0464025041304232,FALSE
"HEM13","YDR044W","HEM13",12,12,12,53.7,37.711,328,29.5423535124803,29.6962577388098,29.7162034148817,29.5393057396852,29.2210342002824,29.3055647114554,29.2509471543779,29.5423535124803,29.6962577388098,29.7162034148817,29.5393057396852,29.2210342002824,29.3055647114554,29.2509471543779,29.6235301014642,29.2591820220386,4,3,0.00184258605879583,2.73457221907959,-0.364348079425675,FALSE
"HEM12","YDR047W","HEM12",11,11,11,43.9,41.349,362,29.3264599357668,29.2637841843123,29.2333619608807,29.0520656677684,29.1879895767388,29.2076929745984,28.5414860146205,29.3264599357668,29.2637841843123,29.2333619608807,29.0520656677684,29.1879895767388,29.2076929745984,28.5414860146205,29.218917937182,28.9790561886526,4,3,0.388547622232454,0.410555744417063,-0.239861748529474,FALSE
"VMS1","YDR049W","VMS1",12,12,12,21,72.733,632,27.1224796809549,27.6627518108964,27.9770006184791,27.7875582666327,27.7775603399887,27.4739814063924,27.433007714483,27.1224796809549,27.6627518108964,27.9770006184791,27.7875582666327,27.7775603399887,27.4739814063924,27.433007714483,27.6374475942407,27.5615164869547,4,3,0.737383797899818,0.132306409122102,-0.0759311072859923,FALSE
"TPI1","YDR050C","TPI1",15,15,15,86.3,26.795,248,35.1963776613706,35.2570848471387,35.3915124176991,35.3901994647284,35.4298568403107,35.3717564475924,35.3213007270225,35.1963776613706,35.2570848471387,35.3915124176991,35.3901994647284,35.4298568403107,35.3717564475924,35.3213007270225,35.3087935977342,35.3743046716419,4,3,0.313487077426954,0.503780356963528,0.0655110739076719,FALSE
"DET1","YDR051C","DET1",6,6,6,21.3,39.172,334,27.4051119812546,27.3855799121772,27.4120760592987,27.3970533483427,26.9534924078789,27.131044615767,26.4790183984681,27.4051119812546,27.3855799121772,27.4120760592987,27.3970533483427,26.9534924078789,27.131044615767,26.4790183984681,27.3999553252683,26.854518474038,4,3,0.107101022420654,0.970206383234167,-0.54543685123026,FALSE
"CDC34","YDR054C","CDC34",3,3,3,11.9,34.064,295,NA,NA,26.2876771570726,26.8542421621736,26.7810675010444,27.3403653322245,27.2214952283248,24.4097516573352,24.5153871804597,26.2876771570726,26.8542421621736,26.7810675010444,27.3403653322245,27.2214952283248,25.5167645392603,27.1143093538646,2,3,0.0780681522903758,1.10752609935428,1.59754481460427,FALSE
"PST1","YDR055W","PST1",3,3,3,7.4,45.776,444,26.9540473546261,26.5428294917641,26.7354413669448,26.3926386833572,25.4772898804546,25.4246714598567,25.4883351669034,26.9540473546261,26.5428294917641,26.7354413669448,26.3926386833572,25.4772898804546,25.4246714598567,25.4883351669034,26.6562392241731,25.4634321690715,4,3,0.00188674636289173,2.72428647853152,-1.19280705510152,TRUE
"YDR056C","YDR056C","YDR056C",2,2,2,8.3,22.769,205,26.8971220043113,26.7169883414739,NA,26.5495575512838,26.699488155126,26.5152681592805,26.5406586371844,26.8971220043113,26.7169883414739,23.9008358183181,26.5495575512838,26.699488155126,26.5152681592805,26.5406586371844,26.0161259288468,26.5851383171969,3,3,0.481351959762837,0.317537255670871,0.569012388350174,FALSE
"MAK21","YDR060W","MAK21",19,19,19,24.7,116.68,1025,29.4771895010659,29.3292432022724,29.2727315395044,29.2227162406084,29.5203581481568,29.5062566965137,29.5761459263426,29.4771895010659,29.3292432022724,29.2727315395044,29.2227162406084,29.5203581481568,29.5062566965137,29.5761459263426,29.3254701208628,29.5342535903377,4,3,0.0257890504684049,1.58856464793278,0.208783469474884,FALSE
